pair_key,benchmark,model,n_tasks,b,policy,alpha,m,weight,variance_ratio,ratio_mc_se
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,mmlu_science__subject_college_chemistry,qwen2_5_3b,100,16,tuned_en,,14,0.8042625115466824,0.8216616069083689,0.0002212178399527279
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,mmlu_science__subject_college_chemistry,qwen2_5_3b,100,32,tuned_en,,28,0.7967533192670281,0.7822345083979414,0.00020156203748620462
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,mmlu_science__subject_college_chemistry,qwen2_5_3b,100,64,tuned_en,,55,0.7792100020100606,0.7527560327980722,0.00010866212369092667
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,mmlu_science__subject_college_chemistry,qwen2_5_7b,100,8,tuned_en,,6,0.7015753069633256,0.8416561620244609,0.0006172518443659244
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,mmlu_science__subject_college_chemistry,qwen2_5_7b,100,16,tuned_en,,14,0.8042625115466824,0.82669990495927,0.000226704793907215
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,mmlu_science__subject_college_chemistry,qwen2_5_7b,100,32,tuned_en,,28,0.7967533192670281,0.7841218894828564,0.00016317497311422405
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,mmlu_science__subject_college_chemistry,qwen2_5_7b,100,64,tuned_en,,55,0.7792100020100606,0.7561350173148909,4.5665776351376256e-05
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,mmlu_science__subject_college_chemistry,qwen3_5_27b,100,8,tuned_en,,6,0.7015753069633256,0.8604509001818015,0.0009223249765236649
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,mmlu_science__subject_college_chemistry,qwen3_5_27b,100,16,tuned_en,,14,0.8042625115466824,0.8418404837483188,0.00038906744435134044
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,mmlu_science__subject_college_chemistry,qwen3_5_27b,100,32,tuned_en,,28,0.7967533192670281,0.8346065479560917,0.000504831551165789
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,mmlu_science__subject_college_chemistry,qwen3_5_27b,100,64,tuned_en,,55,0.7792100020100606,0.8363520969937164,0.0006182308217740348
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,mmlu_science__subject_college_chemistry,qwen3_5_4b,100,8,tuned_en,,6,0.7015753069633256,0.8553622794875522,0.0006583643632860123
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,mmlu_science__subject_college_chemistry,qwen3_5_4b,100,16,tuned_en,,14,0.8042625115466824,0.8544655145952558,0.00021826270247139344
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,mmlu_science__subject_college_chemistry,qwen3_5_4b,100,32,tuned_en,,28,0.7967533192670281,0.8608980565971138,0.00031953310535532173
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,mmlu_science__subject_college_chemistry,qwen3_5_4b,100,64,tuned_en,,55,0.7792100020100606,0.8826955958441439,0.000512173177350461
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,mmlu_science__subject_college_chemistry,qwen3_5_9b,100,8,tuned_en,,6,0.7015753069633256,0.882626144840631,0.0008565328764134544
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,mmlu_science__subject_college_chemistry,qwen3_5_9b,100,16,tuned_en,,14,0.8042625115466824,0.8514318395167462,0.00036444752154827896
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,mmlu_science__subject_college_chemistry,qwen3_5_9b,100,32,tuned_en,,28,0.7967533192670281,0.8427103706341972,0.0004191718247056829
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,mmlu_science__subject_college_chemistry,qwen3_5_9b,100,64,tuned_en,,55,0.7792100020100606,0.8533051708626334,0.0005588907859003771
mmlu_science__subject_college_physics__model=qwen2_5_32b,mmlu_science__subject_college_physics,qwen2_5_32b,100,8,tuned_en,,6,0.7015753069633256,0.8835276315462861,0.00037235493191407063
mmlu_science__subject_college_physics__model=qwen2_5_32b,mmlu_science__subject_college_physics,qwen2_5_32b,100,16,tuned_en,,14,0.8042625115466824,0.8850408062345564,0.0001217169651181099
mmlu_science__subject_college_physics__model=qwen2_5_32b,mmlu_science__subject_college_physics,qwen2_5_32b,100,32,tuned_en,,28,0.7967533192670281,0.8660547982743004,0.0001717556462077169
mmlu_science__subject_college_physics__model=qwen2_5_32b,mmlu_science__subject_college_physics,qwen2_5_32b,100,64,tuned_en,,55,0.7792100020100606,0.8520926472555038,0.00025845217327359615
mmlu_science__subject_college_physics__model=qwen2_5_3b,mmlu_science__subject_college_physics,qwen2_5_3b,100,8,tuned_en,,6,0.7015753069633256,0.968709303115995,0.0008890868925900914
mmlu_science__subject_college_physics__model=qwen2_5_3b,mmlu_science__subject_college_physics,qwen2_5_3b,100,16,tuned_en,,14,0.8042625115466824,0.8924002570669933,0.0004427521866315572
mmlu_science__subject_college_physics__model=qwen2_5_3b,mmlu_science__subject_college_physics,qwen2_5_3b,100,32,tuned_en,,28,0.7967533192670281,0.8569814906347738,0.0006169399244489424
mmlu_science__subject_college_physics__model=qwen2_5_3b,mmlu_science__subject_college_physics,qwen2_5_3b,100,64,tuned_en,,55,0.7792100020100606,0.7953477572926138,0.0007031490995202306
mmlu_science__subject_college_physics__model=qwen2_5_7b,mmlu_science__subject_college_physics,qwen2_5_7b,100,8,tuned_en,,6,0.7015753069633256,0.9135964222798694,0.0007255303978029314
mmlu_science__subject_college_physics__model=qwen2_5_7b,mmlu_science__subject_college_physics,qwen2_5_7b,100,16,tuned_en,,14,0.8042625115466824,0.8648702766813341,0.000327911981608849
mmlu_science__subject_college_physics__model=qwen2_5_7b,mmlu_science__subject_college_physics,qwen2_5_7b,100,32,tuned_en,,28,0.7967533192670281,0.8236870484286447,0.0004057229702485662
mmlu_science__subject_college_physics__model=qwen2_5_7b,mmlu_science__subject_college_physics,qwen2_5_7b,100,64,tuned_en,,55,0.7792100020100606,0.7800665271351368,0.0003998644275968449
mmlu_science__subject_college_physics__model=qwen3_5_27b,mmlu_science__subject_college_physics,qwen3_5_27b,100,8,tuned_en,,6,0.7015753069633256,0.8840245372939743,0.0018025196974446917
mmlu_science__subject_college_physics__model=qwen3_5_27b,mmlu_science__subject_college_physics,qwen3_5_27b,100,16,tuned_en,,14,0.8042625115466824,0.8578761909475541,0.0014514523288456115
mmlu_science__subject_college_physics__model=qwen3_5_27b,mmlu_science__subject_college_physics,qwen3_5_27b,100,32,tuned_en,,28,0.7967533192670281,0.8380450924474906,0.0015109497358014505
mmlu_science__subject_college_physics__model=qwen3_5_27b,mmlu_science__subject_college_physics,qwen3_5_27b,100,64,tuned_en,,55,0.7792100020100606,0.8964034339071419,0.0010141355302720858
mmlu_science__subject_college_physics__model=qwen3_5_4b,mmlu_science__subject_college_physics,qwen3_5_4b,100,8,tuned_en,,6,0.7015753069633256,0.8689876619886849,0.0016357270640190026
mmlu_science__subject_college_physics__model=qwen3_5_4b,mmlu_science__subject_college_physics,qwen3_5_4b,100,16,tuned_en,,14,0.8042625115466824,0.8358320890730566,0.0007657255991532266
mmlu_science__subject_college_physics__model=qwen3_5_4b,mmlu_science__subject_college_physics,qwen3_5_4b,100,32,tuned_en,,28,0.7967533192670281,0.8576096800324726,0.0005041650648921161
mmlu_science__subject_college_physics__model=qwen3_5_4b,mmlu_science__subject_college_physics,qwen3_5_4b,100,64,tuned_en,,55,0.7792100020100606,0.948814413268239,0.0007906125122505788
mmlu_science__subject_college_physics__model=qwen3_5_9b,mmlu_science__subject_college_physics,qwen3_5_9b,100,8,tuned_en,,6,0.7015753069633256,0.908340866008527,0.0017389045590300383
mmlu_science__subject_college_physics__model=qwen3_5_9b,mmlu_science__subject_college_physics,qwen3_5_9b,100,16,tuned_en,,14,0.8042625115466824,0.8825920552482525,0.00149519919015287
mmlu_science__subject_college_physics__model=qwen3_5_9b,mmlu_science__subject_college_physics,qwen3_5_9b,100,32,tuned_en,,28,0.7967533192670281,0.8788897432759913,0.001726127592413762
mmlu_science__subject_college_physics__model=qwen3_5_9b,mmlu_science__subject_college_physics,qwen3_5_9b,100,64,tuned_en,,55,0.7792100020100606,0.9814915603659364,0.0018113618542918626
supergpqa_science__field_biology__model=qwen2_5_32b,supergpqa_science__field_biology,qwen2_5_32b,100,8,tuned_en,,6,0.7015753069633256,0.9075925725313863,0.00041703689583349714
supergpqa_science__field_biology__model=qwen2_5_32b,supergpqa_science__field_biology,qwen2_5_32b,100,16,tuned_en,,14,0.8042625115466824,0.8936397363719512,0.0001532132518102804
supergpqa_science__field_biology__model=qwen2_5_32b,supergpqa_science__field_biology,qwen2_5_32b,100,32,tuned_en,,28,0.7967533192670281,0.8703338130943603,0.0002282573741057467
supergpqa_science__field_biology__model=qwen2_5_32b,supergpqa_science__field_biology,qwen2_5_32b,100,64,tuned_en,,55,0.7792100020100606,0.8469828623774448,0.00029272724954574963
supergpqa_science__field_biology__model=qwen2_5_3b,supergpqa_science__field_biology,qwen2_5_3b,100,8,tuned_en,,6,0.7015753069633256,0.7997548942768271,0.0006391547655478445
supergpqa_science__field_biology__model=qwen2_5_3b,supergpqa_science__field_biology,qwen2_5_3b,100,16,tuned_en,,14,0.8042625115466824,0.8080166667051857,0.0001992573782892744
supergpqa_science__field_biology__model=qwen2_5_3b,supergpqa_science__field_biology,qwen2_5_3b,100,32,tuned_en,,28,0.7967533192670281,0.7734739948853158,0.0001997704427223652
supergpqa_science__field_biology__model=qwen2_5_3b,supergpqa_science__field_biology,qwen2_5_3b,100,64,tuned_en,,55,0.7792100020100606,0.7451914997178044,0.00012255432059862627
supergpqa_science__field_biology__model=qwen2_5_7b,supergpqa_science__field_biology,qwen2_5_7b,100,8,tuned_en,,6,0.7015753069633256,0.9331110271908054,0.0011205310208044629
supergpqa_science__field_biology__model=qwen2_5_7b,supergpqa_science__field_biology,qwen2_5_7b,100,16,tuned_en,,14,0.8042625115466824,0.8692383803157535,0.0005820036609235873
supergpqa_science__field_biology__model=qwen2_5_7b,supergpqa_science__field_biology,qwen2_5_7b,100,32,tuned_en,,28,0.7967533192670281,0.8346653709086644,0.0008547683751407596
supergpqa_science__field_biology__model=qwen2_5_7b,supergpqa_science__field_biology,qwen2_5_7b,100,64,tuned_en,,55,0.7792100020100606,0.7691212773678513,0.0008825025092368269
supergpqa_science__field_biology__model=qwen3_5_27b,supergpqa_science__field_biology,qwen3_5_27b,100,8,tuned_en,,6,0.7015753069633256,0.934543192557086,0.00032491049041429655
supergpqa_science__field_biology__model=qwen3_5_27b,supergpqa_science__field_biology,qwen3_5_27b,100,16,tuned_en,,14,0.8042625115466824,0.9235540608789128,0.00011895770575011622
supergpqa_science__field_biology__model=qwen3_5_27b,supergpqa_science__field_biology,qwen3_5_27b,100,32,tuned_en,,28,0.7967533192670281,0.9071022393448374,0.000171958997054666
supergpqa_science__field_biology__model=qwen3_5_27b,supergpqa_science__field_biology,qwen3_5_27b,100,64,tuned_en,,55,0.7792100020100606,0.8980726219955439,0.00023189369565674236
supergpqa_science__field_biology__model=qwen3_5_4b,supergpqa_science__field_biology,qwen3_5_4b,100,8,tuned_en,,6,0.7015753069633256,0.9466502476229,0.00020161508855984868
supergpqa_science__field_biology__model=qwen3_5_4b,supergpqa_science__field_biology,qwen3_5_4b,100,16,tuned_en,,14,0.8042625115466824,0.9528794058522687,5.9515514180732926e-05
supergpqa_science__field_biology__model=qwen3_5_4b,supergpqa_science__field_biology,qwen3_5_4b,100,32,tuned_en,,28,0.7967533192670281,0.9343533194894826,9.821913409684587e-05
supergpqa_science__field_biology__model=qwen3_5_4b,supergpqa_science__field_biology,qwen3_5_4b,100,64,tuned_en,,55,0.7792100020100606,0.9168685173591743,0.0001320590127634166
supergpqa_science__field_biology__model=qwen3_5_9b,supergpqa_science__field_biology,qwen3_5_9b,100,8,tuned_en,,6,0.7015753069633256,0.9604341061836883,0.00021956712762442995
supergpqa_science__field_biology__model=qwen3_5_9b,supergpqa_science__field_biology,qwen3_5_9b,100,16,tuned_en,,14,0.8042625115466824,0.9569976092116392,8.02678817564528e-05
supergpqa_science__field_biology__model=qwen3_5_9b,supergpqa_science__field_biology,qwen3_5_9b,100,32,tuned_en,,28,0.7967533192670281,0.934586407102874,0.00010004091045312007
supergpqa_science__field_biology__model=qwen3_5_9b,supergpqa_science__field_biology,qwen3_5_9b,100,64,tuned_en,,55,0.7792100020100606,0.9191450967467756,0.00013246660788829575
supergpqa_science__field_chemistry__model=qwen2_5_32b,supergpqa_science__field_chemistry,qwen2_5_32b,100,8,tuned_en,,6,0.7015753069633256,0.9576359444667892,0.00021200972852950136
supergpqa_science__field_chemistry__model=qwen2_5_32b,supergpqa_science__field_chemistry,qwen2_5_32b,100,16,tuned_en,,14,0.8042625115466824,0.9585078091851822,7.352604333117215e-05
supergpqa_science__field_chemistry__model=qwen2_5_32b,supergpqa_science__field_chemistry,qwen2_5_32b,100,32,tuned_en,,28,0.7967533192670281,0.9479418102464989,0.00012463947860990465
supergpqa_science__field_chemistry__model=qwen2_5_32b,supergpqa_science__field_chemistry,qwen2_5_32b,100,64,tuned_en,,55,0.7792100020100606,0.9338390879515746,0.00019138101782546413
supergpqa_science__field_chemistry__model=qwen2_5_3b,supergpqa_science__field_chemistry,qwen2_5_3b,100,8,tuned_en,,6,0.7015753069633256,0.9529279857207431,0.00045860701254643284
supergpqa_science__field_chemistry__model=qwen2_5_3b,supergpqa_science__field_chemistry,qwen2_5_3b,100,16,tuned_en,,14,0.8042625115466824,0.9188431656765134,0.00019915958011644487
supergpqa_science__field_chemistry__model=qwen2_5_3b,supergpqa_science__field_chemistry,qwen2_5_3b,100,32,tuned_en,,28,0.7967533192670281,0.8982589578867219,0.0003090033539147886
supergpqa_science__field_chemistry__model=qwen2_5_3b,supergpqa_science__field_chemistry,qwen2_5_3b,100,64,tuned_en,,55,0.7792100020100606,0.8668777277234259,0.00039515291745671554
supergpqa_science__field_chemistry__model=qwen2_5_7b,supergpqa_science__field_chemistry,qwen2_5_7b,100,8,tuned_en,,6,0.7015753069633256,0.8719272394204856,0.0005229708118153772
supergpqa_science__field_chemistry__model=qwen2_5_7b,supergpqa_science__field_chemistry,qwen2_5_7b,100,16,tuned_en,,14,0.8042625115466824,0.8580445690232688,0.00020468979128883904
supergpqa_science__field_chemistry__model=qwen2_5_7b,supergpqa_science__field_chemistry,qwen2_5_7b,100,32,tuned_en,,28,0.7967533192670281,0.8221483139022299,0.00026297098298376173
supergpqa_science__field_chemistry__model=qwen2_5_7b,supergpqa_science__field_chemistry,qwen2_5_7b,100,64,tuned_en,,55,0.7792100020100606,0.7853620960832665,0.00026837068613482775
supergpqa_science__field_chemistry__model=qwen3_5_27b,supergpqa_science__field_chemistry,qwen3_5_27b,100,8,tuned_en,,6,0.7015753069633256,0.9135757157587564,0.0002965981422466893
supergpqa_science__field_chemistry__model=qwen3_5_27b,supergpqa_science__field_chemistry,qwen3_5_27b,100,16,tuned_en,,14,0.8042625115466824,0.9179564756629639,9.348220675212242e-05
supergpqa_science__field_chemistry__model=qwen3_5_27b,supergpqa_science__field_chemistry,qwen3_5_27b,100,32,tuned_en,,28,0.7967533192670281,0.91113629886009,0.00014680186615090055
supergpqa_science__field_chemistry__model=qwen3_5_27b,supergpqa_science__field_chemistry,qwen3_5_27b,100,64,tuned_en,,55,0.7792100020100606,0.9125293052709418,0.00023955060099685262
supergpqa_science__field_chemistry__model=qwen3_5_4b,supergpqa_science__field_chemistry,qwen3_5_4b,100,8,tuned_en,,6,0.7015753069633256,0.9437283167898086,0.00020668677798365694
supergpqa_science__field_chemistry__model=qwen3_5_4b,supergpqa_science__field_chemistry,qwen3_5_4b,100,16,tuned_en,,14,0.8042625115466824,0.9497592113995857,7.054958296353489e-05
supergpqa_science__field_chemistry__model=qwen3_5_4b,supergpqa_science__field_chemistry,qwen3_5_4b,100,32,tuned_en,,28,0.7967533192670281,0.9335404983766245,0.00011242989755868919
supergpqa_science__field_chemistry__model=qwen3_5_4b,supergpqa_science__field_chemistry,qwen3_5_4b,100,64,tuned_en,,55,0.7792100020100606,0.9220204741218907,0.0001478616980707758
supergpqa_science__field_chemistry__model=qwen3_5_9b,supergpqa_science__field_chemistry,qwen3_5_9b,100,8,tuned_en,,6,0.7015753069633256,0.9477297939409703,0.0002668247670118524
supergpqa_science__field_chemistry__model=qwen3_5_9b,supergpqa_science__field_chemistry,qwen3_5_9b,100,16,tuned_en,,14,0.8042625115466824,0.9442198392930164,8.840870521199896e-05
supergpqa_science__field_chemistry__model=qwen3_5_9b,supergpqa_science__field_chemistry,qwen3_5_9b,100,32,tuned_en,,28,0.7967533192670281,0.9370334091479229,0.00014098800803910303
supergpqa_science__field_chemistry__model=qwen3_5_9b,supergpqa_science__field_chemistry,qwen3_5_9b,100,64,tuned_en,,55,0.7792100020100606,0.9345377578878362,0.00021607292453126748
supergpqa_science__field_physics__model=qwen2_5_32b,supergpqa_science__field_physics,qwen2_5_32b,100,8,tuned_en,,6,0.7015753069633256,0.9702211938243077,0.0001718754452873727
supergpqa_science__field_physics__model=qwen2_5_32b,supergpqa_science__field_physics,qwen2_5_32b,100,16,tuned_en,,14,0.8042625115466824,0.9757276175463372,5.498069328875396e-05
supergpqa_science__field_physics__model=qwen2_5_32b,supergpqa_science__field_physics,qwen2_5_32b,100,32,tuned_en,,28,0.7967533192670281,0.9664859896817592,9.595353205644265e-05
supergpqa_science__field_physics__model=qwen2_5_32b,supergpqa_science__field_physics,qwen2_5_32b,100,64,tuned_en,,55,0.7792100020100606,0.9566608026411914,0.00013412798156507252
supergpqa_science__field_physics__model=qwen2_5_3b,supergpqa_science__field_physics,qwen2_5_3b,100,8,tuned_en,,6,0.7015753069633256,0.9008744332808243,0.00034535833157207766
supergpqa_science__field_physics__model=qwen2_5_3b,supergpqa_science__field_physics,qwen2_5_3b,100,16,tuned_en,,14,0.8042625115466824,0.8990419421016234,0.00011224271301638648
supergpqa_science__field_physics__model=qwen2_5_3b,supergpqa_science__field_physics,qwen2_5_3b,100,32,tuned_en,,28,0.7967533192670281,0.8779721781921642,0.00018197332545847575
supergpqa_science__field_physics__model=qwen2_5_3b,supergpqa_science__field_physics,qwen2_5_3b,100,64,tuned_en,,55,0.7792100020100606,0.8535780543575782,0.0002621616277534966
supergpqa_science__field_physics__model=qwen2_5_7b,supergpqa_science__field_physics,qwen2_5_7b,100,8,tuned_en,,6,0.7015753069633256,0.8638634026486903,0.0005273268268763414
supergpqa_science__field_physics__model=qwen2_5_7b,supergpqa_science__field_physics,qwen2_5_7b,100,16,tuned_en,,14,0.8042625115466824,0.851411163299431,0.0001918928743485243
supergpqa_science__field_physics__model=qwen2_5_7b,supergpqa_science__field_physics,qwen2_5_7b,100,32,tuned_en,,28,0.7967533192670281,0.8155698045104391,0.0002109186200738867
supergpqa_science__field_physics__model=qwen2_5_7b,supergpqa_science__field_physics,qwen2_5_7b,100,64,tuned_en,,55,0.7792100020100606,0.7861164762707392,0.00021970806288589256
supergpqa_science__field_physics__model=qwen3_5_27b,supergpqa_science__field_physics,qwen3_5_27b,100,8,tuned_en,,6,0.7015753069633256,0.9050184643493282,0.00033319897167687475
supergpqa_science__field_physics__model=qwen3_5_27b,supergpqa_science__field_physics,qwen3_5_27b,100,16,tuned_en,,14,0.8042625115466824,0.9060936621747349,0.00010930680540230824
supergpqa_science__field_physics__model=qwen3_5_27b,supergpqa_science__field_physics,qwen3_5_27b,100,32,tuned_en,,28,0.7967533192670281,0.8953743525046116,0.0001738694937395058
supergpqa_science__field_physics__model=qwen3_5_27b,supergpqa_science__field_physics,qwen3_5_27b,100,64,tuned_en,,55,0.7792100020100606,0.8901980696271361,0.0002631807231222448
supergpqa_science__field_physics__model=qwen3_5_4b,supergpqa_science__field_physics,qwen3_5_4b,100,8,tuned_en,,6,0.7015753069633256,0.943318766381122,0.00027307565953158555
supergpqa_science__field_physics__model=qwen3_5_4b,supergpqa_science__field_physics,qwen3_5_4b,100,16,tuned_en,,14,0.8042625115466824,0.9425726627960695,9.461237769464954e-05
supergpqa_science__field_physics__model=qwen3_5_4b,supergpqa_science__field_physics,qwen3_5_4b,100,32,tuned_en,,28,0.7967533192670281,0.943433065255708,0.00016790737942248696
supergpqa_science__field_physics__model=qwen3_5_4b,supergpqa_science__field_physics,qwen3_5_4b,100,64,tuned_en,,55,0.7792100020100606,0.9501913260578327,0.00025798140210146845
supergpqa_science__field_physics__model=qwen3_5_9b,supergpqa_science__field_physics,qwen3_5_9b,100,8,tuned_en,,6,0.7015753069633256,0.9419417194507522,0.000319315492605828
supergpqa_science__field_physics__model=qwen3_5_9b,supergpqa_science__field_physics,qwen3_5_9b,100,16,tuned_en,,14,0.8042625115466824,0.9320024265186455,0.00010249483935542086
supergpqa_science__field_physics__model=qwen3_5_9b,supergpqa_science__field_physics,qwen3_5_9b,100,32,tuned_en,,28,0.7967533192670281,0.923407330445968,0.00016274679680527063
supergpqa_science__field_physics__model=qwen3_5_9b,supergpqa_science__field_physics,qwen3_5_9b,100,64,tuned_en,,55,0.7792100020100606,0.9205629989431716,0.00024504472369043693
